TLA NAME,CRASH ROAD,CRASH DIST,CRASH DIRN,INTSN,SIDE ROAD,CRASH ID,CRASH DATE,CRASH DOW,CRASH TIME,MVMT,VEHICLES,CAUSES,OBJECTS STRUCK,ROAD CURVE,ROAD WET,LIGHT,WTHRa,JUNC TYPE,TRAF CTRL,ROAD MARK,SPD LIM,CRASH FATAL CNT,CRASH SEV CNT,CRASH MIN CNT,PERS AGE1,PERS AGE2,EASTING,NORTHING,latitude,longitude
Wellington City,MOXHAM AVENUE,15,S, ,WAITOA ROAD,2152820,18/06/01,Mon,420,QD,CS1,428A ,F,R,W,DO,L , ,N,C,50,0,0,0,,,1750198,5425922,-41.30418625,174.7941485
Wellington City,MULGRAVE ST,20,S, ,AITKEN ST,2152603,30/05/01,Wed,1111,GC,TS1C,171A 930 ,,R,W,O ,F ,D,N,C,50,0,0,0,,,1749063,5428943,-41.27719739,174.7798574
Wellington City,MULGRAVE ST,, ,I,AITKEN ST,2153896,29/08/01,Wed,1115,QD,CN2,428A ,F,R,W,O ,F ,T,G,C,50,0,0,0,,,1749064,5428963,-41.27701713,174.7798644
Wellington City,MULGRAVE ST,, ,I,LAMBTON QUAY,2152923,2/07/01,Mon,710,BD,CS1B,353A 817 ,,E,D,O ,F ,X,T,R,50,0,0,0,,,1749069,5428859,-41.27795257,174.7799495
Wellington City,MURCHISON ST,, ,I,DOMANSKI CRESCENT,2111580,1/03/01,Thu,905,BC,VE1C,412A ,,M,D,B ,F ,T,N,C,50,0,0,3,,,1747278,5422515,-41.33539939,174.7601097
Wellington City,MURPHY OFF SBD,40,W, ,SH 1N,2151756,13/04/01,Fri,625,DB,CS1,111A 505A ,G,M,W,TO,F , ,N,N,50,0,0,0,,,1749063,5429647,-41.27085896,174.7796851
Wellington City,MURPHY ST,30,N, ,LITTLE PIPITEA ST,2151170,9/03/01,Fri,1440,GD,CS1C,925,,R,D,B ,F ,D,N,N,50,0,0,0,,,1749026,5429212,-41.27478229,174.77935
Wellington City,MURPHY ST,, ,I,PIPITEA ST,2154333,12/08/01,Sun,2300,DA,CS1CCC,103A 131A ,M,R,D,DO,F ,X,T,C,50,0,0,0,,,1749061,5429129,-41.27552312,174.779788
Wellington City,MUSEUM ST,70,N, ,BOWEN ST,2111341,12/03/01,Mon,830,MO,SS1C,112A 331A 926 ,,R,D,O ,F ,D,N,C,50,0,0,1,,16,1748712,5428842,-41.27817145,174.7756929
Wellington City,NAIRN ST,, ,I,THOMPSON ST,2156175,7/12/01,Fri,1730,JA,CN1V,382A 385A 832 ,,E,W,O ,L ,M,G,C,50,0,0,0,,,1748221,5426382,-41.30041027,174.7704316
Wellington City,NEWLANDS OFF NBD,200,N, ,SH 1N,2112633,13/11/01,Tue,2230,DA,CN1,111A ,BP,M,W,DO,L , ,N,N,100,0,1,0,,,1751460,5433737,-41.23358938,174.8072743
Wellington City,NEWLANDS OFF NBD,340,N, ,SH 1N,2150888,10/02/01,Sat,1132,DA,CN1,352A ,G,M,D,B ,F , ,N,R,50,0,0,0,,,1751480,5433874,-41.23235218,174.8074788
Wellington City,NEWLANDS OFF NBD,500,N, ,SH 1N,2112827,8/12/01,Sat,1700,DA,CN1,111A 801 ,I,M,W,O ,L , ,N,R,50,0,0,1,,,1751629,5433924,-41.23187409,174.8092434
Wellington City,NEWLANDS ON NBD,30,W, ,NEWLANDS OFF NBD,2152102,3/05/01,Thu,2045,DB,CW1,111A ,G,S,W,DO,L , ,N,R,50,0,0,0,,,1751508,5433886,-41.23223889,174.8078098
Wellington City,NEWLANDS ROAD,30,N, ,BLACK ROCK ROAD,2111360,9/02/01,Fri,2040,CA,SS1,112A 128A ,,R,D,TF,F , ,N,C,50,0,1,0,,57,1752432,5434323,-41.22813084,174.8187207
Wellington City,NEWLANDS ROAD,40,S, ,BRACKEN ROAD,2150534,30/01/01,Tue,1840,FA,CS1C,331A ,,R,D,B ,F , ,N,C,50,0,0,0,,,1752825,5434814,-41.22363607,174.8232846
Wellington City,NEWLANDS ROAD,100,W, ,HURRING PLACE,2154815,4/07/01,Wed,637,CB,CS1C,135A 802 ,Q,E,I,DO,FF, ,N,C,50,0,0,0,,,1751845,5433972,-41.23140141,174.8118076
Wellington City,NEWLANDS ROAD,, ,I,HURRING PLACE,2152553,14/06/01,Thu,1240,JA,CW1C,302B ,,E,D,O ,F ,T,G,C,50,0,0,0,,,1751945,5433974,-41.23136463,174.8129997
Wellington City,NEWLANDS ROAD,50,E, ,NEWLANDS ON SBD,2153016,4/07/01,Wed,615,CB,CS1,135A 802 ,C,R,I,TO,FF, ,N,C,50,0,0,0,,,1751903,5433973,-41.23138152,174.8124991
Wellington City,NEWLANDS ROAD,40,S, ,STELLA GROVE,2156365,5/10/01,Fri,1910,EA,CN1C,103A ,M,R,D,DO,F , ,N,P,50,0,0,0,,,1752484,5434503,-41.22650044,174.8192959
Wellington City,NEWLANDS ROAD,30,N, ,WAKELY ROAD,2152089,22/03/01,Thu,1635,EA,VN1C,129A 353A ,M,R,D,B ,F , ,N,C,50,0,0,0,,,1752376,5434155,-41.22965395,174.8180947
Wellington City,NEWTOWN AVENUE,25,E, ,RIDDIFORD ST,2152558,6/06/01,Wed,1640,KB,CW1C,377B 926 ,,R,D,O ,F ,D,N,N,50,0,0,0,,,1749017,5424829,-41.31424595,174.7803155
Wellington City,NEWTOWN AVENUE,40,E, ,RIDDIFORD ST,2151740,9/04/01,Mon,1750,KB,CW1C,308A 377B 839 926 ,,R,D,O ,F , ,N,C,50,0,0,0,,,1749031,5424832,-41.31421635,174.780482
Wellington City,NGAURANGA ON NBD,80,S, ,SH 2,2156372,31/07/01,Tue,1536,DA,CW1,111A ,C,S,W,O ,F , ,N,R,100,0,0,0,,,1752192,5432326,-41.24615568,174.8163564
Wellington City,NGAURANGA ON NBD,170,S, ,SH 2,2156284,3/11/01,Sat,700,DA,CS1,103A 111A ,G,M,W,O ,H , ,N,C,100,0,0,0,,,1752134,5432258,-41.24677882,174.8156814
Wellington City,NORNA CRESCENT,20,W, ,RAROA ROAD,2156095,19/12/01,Wed,753,BB,CN1X,111A ,,E,W,O ,L , ,N,N,50,0,0,0,,,1747213,5427558,-41.29000664,174.7581126
Wellington City,NORTHLAND ROAD,30,E, ,GARDEN ROAD,2155053,6/10/01,Sat,1945,MO,CW1C,512A ,MF,E,D,DO,F , ,N,C,50,0,0,0,,,1747214,5428305,-41.28328081,174.7579439
Wellington City,NORTHLAND ROAD,, ,I,KAIHUIA ST,2155926,29/12/01,Sat,2020,BB,CN1B,123A 129B ,,M,D,B ,F ,X,N,C,50,0,0,0,,,1747351,5428738,-41.27935729,174.7594744
Wellington City,NORTHLAND ROAD,, ,I,NORTHLAND TUNNEL ROAD,2152238,8/06/01,Fri,2240,JA,CS1X,302A ,,R,D,DO,F ,T,G,C,50,0,0,0,,,1747066,5428226,-41.28401906,174.7561965
Wellington City,NORWAY ST,20,N, ,THULE ST,2155280,4/10/01,Thu,1541,CC,CN1C,108A 125A 204A ,M,R,D,O ,F , ,N,N,50,0,0,0,,,1747414,5427334,-41.29198675,174.7605662
Wellington City,OHARIU ROAD,, ,I,BASSETT ROAD,2152377,11/04/01,Wed,850,JA,CN1V,145A 302A ,,E,D,B ,F ,T,G,C,50,0,0,0,,,1751506,5435417,-41.21845507,174.8074062
Wellington City,OHARIU ROAD,, ,I,MORGAN ST,2151890,28/04/01,Sat,1145,BC,BW1C,122A ,,E,D,B ,F ,T,G,P,50,0,0,0,,,1751403,5435415,-41.21849235,174.8061785
Wellington City,OHARIU VALLEY ROAD,20,S, ,BOOM ROCK ROAD,2110062,13/06/01,Wed,1820,NB,CN1E,720B 911 ,,R,D,DN,F , ,N,N,100,1,0,0,36,,1749914,5438629,-41.18983223,174.7876357
Wellington City,OHARIU VALLEY ROAD,1700,E, ,RIFLE RANGE ROAD,2152101,10/03/01,Sat,1415,BB,CE1C,123A ,,M,D,O ,F , ,N,C,100,0,0,0,,,1749805,5436193,-41.211785,174.7869333
Wellington City,OHARIU VALLEY ROAD,2000,N, ,RIFLE RANGE ROAD,2112359,26/08/01,Sun,1550,BB,CN1C,123A 818 831 ,,S,D,BF,F , ,N,C,100,0,0,6,,,1749564,5438160,-41.19411959,174.7835788
Wellington City,OHIRO ROAD,50,S, ,ARO ST,2151724,2/04/01,Mon,    ,BC,VN1C,131A 801 ,,S,W,O ,L , ,N,N,50,0,0,0,,,1748129,5426843,-41.29627656,174.769221
Wellington City,OHIRO ROAD,100,N, ,HAPPY VALLEY ROAD,2111096,19/01/01,Fri,1620,DA,VN1,195A ,V,E,D,B ,F , ,N,C,50,0,0,1,,,1747245,5423909,-41.32285459,174.7593778
Wellington City,OHIRO ROAD,, ,I,MCKINLEY CRESCENT,2152572,5/06/01,Tue,1003,KB,CN1C,303B 375B ,,R,D,B ,F ,T,N,N,50,0,0,0,,,1747596,5425718,-41.30650314,174.7631308
Wellington City,OHIRO ROAD,20,N, ,REUBEN AVENUE,2156311,24/11/01,Sat,1510,FA,CS1C,151A 181A 191A 691A ,,E,D,O ,F ,T,N,C,50,0,0,0,,,1747561,5425623,-41.30736487,174.7627359
Wellington City,OHIRO ROAD,, ,I,TODMAN ST,2111488,8/03/01,Thu,1926,LB,CN1V,375B ,,R,D,TN,F ,X,T,X,50,0,0,1,,,1747614,5425844,-41.30536541,174.7633151
Wellington City,OLD KARORI ROAD,50,E, ,KARORI ROAD,2153237,18/06/01,Mon,301,EC,TE1,683A ,X,E,W,DO,L , ,N,C,50,0,0,0,,,1746671,5428618,-41.28056151,174.7513873
Wellington City,OLD PORIRUA ROAD,160,N, ,KAIWHARAWHARA ROAD,2113153,11/12/01,Tue,1015,BF,VE1C,132A 386A ,,M,W,O ,F , ,N,N,50,0,1,0,,,1749531,5431103,-41.25766345,174.784913
Wellington City,OMAR ST,50,W, ,MADRAS ST,2153864,4/08/01,Sat,255,CC,VN1C,103A 359A ,M,R,D,DO,F , ,N,C,50,0,0,0,,,1750421,5432892,-41.24139118,174.7950906
Wellington City,ONEPU ROAD,, ,I,COUTTS ST,2150416,26/01/01,Fri,2200,LB,CN1C,303A ,,R,D,DO,F ,X,T,C,50,0,0,0,,,1750286,5424148,-41.32014175,174.7956376
Wellington City,ONEPU ROAD,, ,I,COUTTS ST,2111948,28/05/01,Mon,1205,HA,CW2CC,322B ,Q,R,D,O ,F ,X,T,C,50,0,0,2,,,1750286,5424148,-41.32014175,174.7956376
Wellington City,ONEPU ROAD,, ,I,RESOLUTION ST,2152294,21/05/01,Mon,1740,JA,MS1C,302B ,,R,D,DO,F ,T,G,P,50,0,0,0,,,1750256,5423698,-41.32419883,174.7953905
Wellington City,ONSLOW ROAD,500,W, ,HUTT ROAD,2155493,14/11/01,Wed,1010,BF,CN1B,133A ,,S,D,BF,F , ,N,C,50,0,0,0,,,1751067,5431716,-41.25185873,174.8030873
Wellington City,ORANGI KAUPAPA ROAD,100,S, ,BEDFORD ST,2111712,9/05/01,Wed,2000,DA,CS1,111A 423A ,BP,M,W,DO,M , ,N,N,50,0,0,1,,,1747663,5429008,-41.27686934,174.7631328
Wellington City,ORIENTAL PARADE,, ,I,CARLTON GORE ROAD,2111240,19/01/01,Fri,1708,LB,SS1V,197A 303B 377B ,,E,D,B ,F ,Y,N,C,50,0,0,1,,46,1750709,5427702,-41.28806506,174.7998089
Wellington City,ORIENTAL PARADE,50,W, ,GRASS ST,2151801,7/04/01,Sat,1920,FC,CW1C,181A 331A ,,R,D,TO,F , ,N,X,50,0,0,0,,,1750371,5427386,-41.29097315,174.7958524
Wellington City,ORIENTAL PARADE,50,E, ,HAY ST,2156156,19/12/01,Wed,1340,MA,CE1C,373A ,,R,D,O ,F , ,N,P,50,0,0,0,,,1750318,5427372,-41.29110906,174.7952232
Wellington City,ORIENTAL PARADE,200,E, ,HERD ST,2153862,19/08/01,Sun,1515,MA,VE1S,158B ,,R,D,O ,FS, ,N,C,50,0,0,0,,29,1749780,5427333,-41.2915602,174.7888105
Wellington City,ORIENTAL PARADE,300,E, ,HERD ST,2151519,26/03/01,Mon,1705,FC,CE1V,331A ,,R,D,B ,F , ,N,X,50,0,0,0,,,1749869,5427377,-41.29114753,174.7898621
Wellington City,ORIENTAL PARADE,300,E, ,HERD ST,2152539,9/06/01,Sat,1104,ME,CE1C,372A 371B ,,E,D,O ,FS, ,N,C,50,0,0,0,,,1749869,5427377,-41.29114753,174.7898621
Wellington City,ORIENTAL PARADE,, ,I,HERD ST,2154379,19/09/01,Wed,1925,JA,MN1C,302B 382B ,,M,D,DO,F ,T,G,C,50,0,0,0,,,1749580,5427319,-41.29172333,174.7864265
Wellington City,ORIENTAL PARADE,40,W, ,ORIENTAL TERRACE,2112504,19/09/01,Wed,1235,MA,SN1C,381B ,,E,D,B ,F , ,N,X,50,0,0,1,,35,1750134,5427355,-41.29129636,174.7930309
Wellington City,ORIENTAL PARADE,200,W, ,ORIENTAL TERRACE,2156190,23/11/01,Fri,1735,CA,CW1,108A 505A ,IS,R,W,O ,H , ,N,R,50,0,0,0,,,1750011,5427418,-41.29075202,174.7915471
Wellington City,ORIENTAL PARADE,, ,I,ORIENTAL TERRACE,2150153,20/01/01,Sat,1830,KA,VW1C,303B ,,R,D,TF,F ,T,N,C,50,0,0,0,,,1750174,5427350,-41.29133394,174.7935096
Wellington City,ORIENTAL PARADE,, ,A,PT JERNINGHAM,2153879,29/07/01,Sun,600,DA,CN1,111A 132A ,F,M,D,TO,F , ,N,C,50,0,0,0,,,1751016,5427925,-41.28599995,174.8034182
Wellington City,ORIENTAL PARADE,, ,I,RUSSELL TERRACE,2151537,28/02/01,Wed,1205,MB,CN2C,302A ,,E,D,B ,F ,R,G,R,50,0,0,0,,,1749038,5424543,-41.31681704,174.7806364
Wellington City,OTTAWA ROAD,5,N, ,AWARUA ST,2112130,22/02/01,Thu,1855,FC,VS1C,353A ,,E,D,B ,F ,T,N,X,50,0,0,1,,,1748716,5432247,-41.24751381,174.7749101
Wellington City,OTTAWA ROAD,80,S, ,AWARUA ST,2152565,11/04/01,Wed,1400,MO,CN1C,,M,R,D,B ,F , ,N,C,50,0,0,0,,,1748687,5432153,-41.24836548,174.7745871
Wellington City,OTTAWA ROAD,, ,I,AWARUA ST,2152666,7/06/01,Thu,1120,JA,CN1C,302B ,,M,D,OF,F ,T,G,C,50,0,0,0,,,1748698,5432243,-41.24755314,174.7746963
Wellington City,OTTAWA ROAD,5,S, ,COLWAY ST,2111687,27/04/01,Fri,1124,FD,CS1CC,331A ,,R,D,O ,F ,T,S,X,50,0,0,1,,,1748726,5432253,-41.24745795,174.7750279
Wellington City,OWEN ST,, ,I,WILSON ST,2112960,3/12/01,Mon,1820,HA,CS1CC,302B ,M,R,W,O ,L ,X,G,N,50,0,0,1,,,1749349,5425037,-41.31231184,174.784229
Wellington City,PALLISER ROAD,700,E, ,BAYVIEW TERRACE,2154721,11/08/01,Sat,1330,BC,CE1T,111A 156A 831 ,,M,W,O ,L , ,N,C,50,0,0,0,,,1750495,5427070,-41.29379509,174.7974107
Wellington City,PALLISER ROAD,100,W, ,ROSENEATH TERRACE,2150400,25/01/01,Thu,1350,BC,CE1C,111A 121A ,,S,D,O ,F , ,N,C,50,0,0,0,,,1750500,5427089,-41.2936231,174.7974657
Wellington City,PANAMA ST,25,E, ,FEATHERSTON ST,2153219,15/07/01,Sun,1400,MO,CW1C,385A ,M,R,D,O ,L , ,N,N,50,0,0,0,,,1748793,5428175,-41.28416183,174.7768226
Wellington City,PARK ROAD,20,S, ,CAMPERDOWN ROAD,2151531,24/03/01,Sat,1445,MO,CE1C,371A 371B 929 ,,R,D,B ,F ,D,N,C,50,0,0,0,,,1752610,5425628,-41.3063806,174.8230203
Wellington City,PARK ROAD,50,N, ,MIRAMAR NORTH ROAD,2156115,25/11/01,Sun,1650,EA,CS1O,358A ,M,R,D,B ,F , ,N,C,50,0,0,0,,,1752450,5425256,-41.30976004,174.8212031
Wellington City,PARK ROAD,, ,I,REX ST,2152363,21/05/01,Mon,1430,GD,CN1T,181A ,,R,D,B ,F ,X,G,P,50,0,0,0,,,1752278,5424965,-41.31241245,174.8192222
Wellington City,PARKVALE ROAD,, ,I,CORNFORD ST,2112910,19/10/01,Fri,1430,MC,VN1C,112A 372A 632A ,,R,D,B ,F ,Y,N,C,50,0,0,1,,,1745395,5428492,-41.28192672,174.7361875
Wellington City,PARKVALE ROAD,40,N, ,KARORI ROAD,2154453,6/09/01,Thu,835,JA,CS1C,303B 375B 926 ,,R,D,O ,F ,D,N,C,50,0,0,0,,,1745493,5428221,-41.28434906,174.7374219
Wellington City,PARKVALE ROAD,200,N, ,KARORI ROAD,2153630,13/07/01,Fri,256,CC,VN1C,103A 410A ,FM,R,D,DO,F , ,N,C,50,0,0,0,,,1745440,5428372,-41.28299905,174.7367532
Wellington City,PHILLIP ST,50,N, ,BRODERICK ROAD,2152096,4/05/01,Fri,1130,GB,VS1C,158A 142B 929 ,,R,W,O ,L ,D,N,C,50,0,0,0,,,1750993,5434838,-41.22376393,174.8014323
Wellington City,PINE TERRACE,40,W, ,DONALD ST,2155077,2/11/01,Fri,802,QD,CS1,420A 929 ,FP,R,D,B ,F ,D,N,N,50,0,0,0,,,1746110,5427720,-41.28874845,174.7449068
Wellington City,PIPITEA ST,10,W, ,MURPHY ST,2153020,5/07/01,Thu,1100,MO,CE1V,371A 839 927 ,,R,D,B ,F ,D,N,N,50,0,0,0,,,1749051,5429129,-41.27552496,174.7796686
Wellington City,PIRIE ST,, ,I,AUSTIN ST,2151551,16/03/01,Fri,735,HA,CE1C,301A ,,R,D,DO,F ,X,S,C,50,0,0,0,,,1749617,5426546,-41.29867609,174.7870582
Wellington City,PIRIE ST,, ,I,AUSTIN ST,2153022,1/07/01,Sun,220,CC,XE1,,C,R,D,DO,F ,X,S,C,50,0,0,0,,,1749617,5426546,-41.29867609,174.7870582
Wellington City,PIRIE ST,, ,I,AUSTIN ST,2152155,5/05/01,Sat,1735,HA,CW1C,301A 377B 839 ,,R,W,TF,L ,X,S,C,50,0,0,0,,,1749617,5426546,-41.29867609,174.7870582
Wellington City,PORRITT AVENUE,, ,I,TUTCHEN AVENUE,2155579,27/10/01,Sat,1445,BA,CN1C,112A 125A 820 ,,R,D,B ,F ,T,N,N,50,0,0,0,,,1749512,5426519,-41.29893864,174.7858112
Wellington City,PRISCILLA CRESCENT,20,S, ,FARNHAM ST,2112126,15/07/01,Sun,1750,MC,CS1C,121A 372A ,,M,D,DO,F ,Y,S,C,50,0,0,1,,,1748029,5424179,-41.32028011,174.7686755
Wellington City,QUEENS DRIVE,100,S, ,FREYBERG ST,2153220,10/07/01,Tue,1345,EE,CS1T,374A 671A 817 ,M,E,D,B ,F , ,N,C,50,0,0,0,,,1750019,5423781,-41.32349569,174.7925395
Wellington City,QUEENS DRIVE,, ,I,HUNGERFORD ROAD,2152299,6/05/01,Sun,825,DB,CN1,103A ,P,E,D,B ,F ,T,G,R,50,0,0,0,,,1749966,5422223,-41.33753269,174.792291
Wellington City,QUEENS DRIVE,20,S, ,LERWICK TERRACE,2156254,31/10/01,Wed,1555,GB,CN1C,158A 929 ,,R,W,O ,L ,D,N,C,50,0,0,0,,,1750004,5423739,-41.32387662,174.7923707
Wellington City,QUEENS DRIVE,, ,I,SUTHERLAND ROAD,2151934,2/04/01,Mon,2325,DB,CS1V,103A 135A 823 ,M,E,W,OO,L ,Y,N,C,50,0,0,0,,,1749842,5422709,-41.33318015,174.7906899
Wellington City,QUEENS DRIVE,, ,I,TAVISTOCK ROAD,2155507,2/11/01,Fri,1920,LB,CN1C,303B 375B ,,E,D,B ,F ,X,G,C,50,0,0,0,,,1749998,5423537,-41.3256964,174.7923489
Wellington City,QUEENS DRIVE,30,E, ,THE ESPLANADE,2152953,19/02/01,Mon,2245,BC,CE1C,121A ,,M,D,DN,F , ,N,C,50,0,0,0,,,1749666,5421399,-41.34500719,174.7889104
Wellington City,QUEENS DRIVE,50,S, ,TORU ST,2150286,15/01/01,Mon,1710,LB,CN1C,303A 382A 929 ,,R,D,B ,F ,D,N,C,50,0,0,0,,,1749946,5423226,-41.3285061,174.7918046
Wellington City,QUIGLEY ST,, ,I,ARCHBOLD ST,2151605,5/02/01,Mon,2102,DA,CS1,111A ,F,E,D,OO,F ,T,N,C,50,0,0,0,,,1752282,5434861,-41.22331529,174.8167977
Wellington City,RAJKOT TERRACE,, ,I,ORISSA CRESCENT,2153638,23/07/01,Mon,1650,BC,CE1C,111A 132A ,,M,W,O ,F ,T,N,C,50,0,0,0,,,1750563,5433343,-41.2373042,174.7966732
Wellington City,RAROA CRESCENT,20,S, ,CHAYTOR ST,2155487,28/10/01,Sun,334,MO,CN1,103A 371A ,EF,R,W,DO,L , ,N,C,50,0,0,0,,,1746905,5428145,-41.28477766,174.7542943
Wellington City,RAROA CRESCENT,, ,I,CHAYTOR ST,2152543,4/06/01,Mon,2130,FB,VN1C,181A ,,E,D,DO,F ,Y,G,C,50,0,0,0,,,1746887,5428152,-41.28471791,174.7540777
Wellington City,RAROA ROAD,10,E, ,CLUNY AVENUE,2151509,1/02/01,Thu,830,BC,CE1V,129A 834 839 ,,S,D,B ,F ,T,N,C,50,0,0,0,,,1747137,5427640,-41.2892822,174.7571855
Wellington City,RAROA ROAD,40,W, ,FAIRVIEW CRESCENT,2150804,8/01/01,Mon,320,DB,CE1C,131A ,M,M,D,DO,F , ,N,C,50,0,0,0,,,1747150,5427640,-41.28927983,174.7573407
Wellington City,RAROA ROAD,100,W, ,FAIRVIEW CRESCENT,2153018,27/06/01,Wed,2355,DA,CW1C,111A ,M,M,W,DO,M , ,N,C,50,0,0,0,,,1747099,5427667,-41.28904603,174.7567254
Wellington City,RAROA ROAD,50,S, ,MOANA ROAD,2111970,9/04/01,Mon,1000,BC,CN1V,111A ,,M,D,O ,F , ,N,C,50,0,0,1,,,1747042,5427798,-41.28787695,174.7560134
Wellington City,RAROA ROAD,200,N, ,MOUNT PLEASANT ROAD,2152571,31/05/01,Thu,1210,BC,CN1C,405A 524A ,,M,D,B ,F , ,N,C,50,0,0,0,,,1747322,5427231,-41.2929309,174.7594929
Wellington City,RAROA ROAD,, ,I,NORNA CRESCENT,2150122,13/01/01,Sat,1108,MG,CN2T,158A 371B ,,E,D,O ,F ,Y,G,C,50,0,0,0,,,1747222,5427575,-41.28985193,174.7582159
Wellington City,RAROA ROAD,40,S, ,PLUNKET ST,2155054,7/10/01,Sun,2015,EA,CS1C,197A ,M,M,W,DO,L , ,N,C,50,0,0,0,,,1747233,5427603,-41.28959783,174.7583404
Wellington City,RAROA ROAD,100,S, ,PLUNKET ST,2151520,20/03/01,Tue,805,BC,CN1C,363A 902 ,,E,D,B ,F , ,N,C,50,0,0,0,,,1747218,5427545,-41.29012277,174.7581754
Wellington City,RAROA ROAD,200,S, ,PLUNKET ST,2152814,25/06/01,Mon,837,EA,VW1C,197A ,CM,E,D,B ,F , ,N,C,50,0,0,0,,,1747294,5427519,-41.290343,174.7590889
Wellington City,RAROA ROAD,, ,A,THULE ST,2154386,31/08/01,Fri,1410,BF,CS1CV,108A 194A ,,M,D,O ,F , ,N,C,50,0,0,0,,,1747286,5427295,-41.29236125,174.7590476
Wellington City,RAUKAWA ST,200,S, ,MONORGAN ROAD,2155513,9/11/01,Fri,45,DB,CN1,423A ,T,M,D,DO,F , ,N,N,50,0,0,0,,,1752117,5423026,-41.32990002,174.8177849
Wellington City,REDWOOD AVENUE,, ,I,PEMBROKE ST,2151323,16/04/01,Mon,1900,JA,CN1C,303B 382B ,,R,D,DO,F ,T,N,N,50,0,0,0,,,1752821,5439740,-41.1792863,174.822006
Wellington City,RIDDIFORD ST,50,S, ,ADELAIDE ROAD,2150631,15/02/01,Thu,1420,AC,VN1C,372A ,,R,D,B ,F , ,N,C,50,0,0,0,,,1748842,5425559,-41.30770577,174.7780471
Wellington City,RIDDIFORD ST,100,S, ,ADELAIDE ROAD,2150152,23/01/01,Tue,1230,FD,TS1C,331A ,,R,D,B ,F , ,N,C,50,0,0,0,,,1748852,5425510,-41.3081451,174.7781785
Wellington City,RIDDIFORD ST,50,N, ,CONSTABLE ST,2156418,12/09/01,Wed,2050,QD,VN1C,428A ,M,R,D,DO,F , ,N,C,50,0,0,0,,,1748969,5424932,-41.31332746,174.7797171
Wellington City,RIDDIFORD ST,50,N, ,CONSTABLE ST,2156261,23/12/01,Sun,1410,MA,CN1C,373B ,,R,D,O ,F , ,N,L,50,0,0,0,,,1748969,5424932,-41.31332746,174.7797171
Wellington City,RIDDIFORD ST,10,S, ,CONSTABLE ST,2155918,19/12/01,Wed,1647,FE,CN1C,352A ,,R,D,O ,F ,T,T,L,50,0,0,0,,,1748982,5424873,-41.31385626,174.7798868
Wellington City,RIDDIFORD ST,, ,I,CONSTABLE ST,2111586,20/04/01,Fri,820,NA,TS1E,359B ,,R,D,O ,F ,T,T,R,50,0,0,1,33,,1748980,5424883,-41.3137666,174.7798605
Wellington City,RIDDIFORD ST,10,N, ,DONALD MCLEAN ST,2153898,12/08/01,Sun,35,JA,CS1C,308B 922 ,,R,W,DO,L ,D,N,C,50,0,0,0,,,1749019,5424689,-41.31550605,174.7803737
Wellington City,RIDDIFORD ST,10,S, ,DONALD MCLEAN ST,2156430,15/09/01,Sat,155,MC,XS1C,101A 372B ,,R,W,DO,F ,T,G,R,50,0,0,0,,,1749023,5424670,-41.31567638,174.7804261
Wellington City,RIDDIFORD ST,, ,I,DONALD MCLEAN ST,2155055,12/10/01,Fri,1600,LB,CS1C,303B ,,R,D,B ,F ,T,G,C,50,0,0,0,,,1749021,5424680,-41.31558671,174.7803998
Wellington City,RIDDIFORD ST,20,N, ,EMMETT ST,2111071,17/01/01,Wed,824,NA,VS1E,712B ,,R,D,B ,F ,X,T,C,50,0,0,1,27,,1748930,5425118,-41.31166003,174.7792058
Wellington City,RIDDIFORD ST,30,N, ,EMMETT ST,2151843,7/04/01,Sat,730,MA,CS1C,143B 373B ,,R,D,B ,F , ,N,C,50,0,0,0,,,1748928,5425128,-41.31157037,174.7791795
Wellington City,RIDDIFORD ST,, ,I,EMMETT ST,2111877,28/05/01,Mon,1525,NE,CW2E,307A ,,R,D,B ,F ,X,T,C,50,0,0,1,62,,1748934,5425098,-41.31183936,174.7792585
Wellington City,RIDDIFORD ST,, ,I,GORDON ST,2154879,10/11/01,Sat,1520,MA,CS1C,373B ,,R,D,O ,L ,T,N,C,50,0,0,0,,,1749029,5424646,-41.31589135,174.7805037
Wellington City,RIDDIFORD ST,, ,I,GREEN ST,2155923,14/12/01,Fri,1405,GA,CS1C,331A ,,R,D,B ,F ,T,N,R,50,0,0,0,,,1748945,5425040,-41.31235953,174.7794041
Wellington City,RIDDIFORD ST,, ,I,HALL ST,2150553,19/01/01,Fri,130,HA,CN1C,103A 322A 103B ,T,R,D,DO,F ,X,T,C,50,0,0,0,,,1748917,5425201,-41.31091515,174.7790303
Wellington City,RIDDIFORD ST,, ,I,HALL ST,2112228,4/08/01,Sat,1325,JC,VS1C,323A 375A ,,R,D,O ,F ,X,T,C,50,0,0,1,,,1748917,5425201,-41.31091515,174.7790303
Wellington City,RIDDIFORD ST,30,S, ,JOHN ST,2156407,24/12/01,Mon,902,EE,CN1C,374A ,Q,R,D,O ,F , ,N,C,50,0,0,0,,,1748838,5425578,-41.30753545,174.7779947
Wellington City,RIDDIFORD ST,80,S, ,JOHN ST,2154132,18/05/01,Fri,1715,FD,CS1C,181A 427A ,,R,D,B ,F , ,N,P,50,0,0,0,,,1748848,5425529,-41.30797477,174.7781261
Wellington City,RIDDIFORD ST,150,S, ,JOHN ST,2151592,12/04/01,Thu,1055,FD,XS1C,359A ,,R,D,O ,F , ,N,L,50,0,0,0,,,1748863,5425461,-41.30858423,174.7783218
